radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
22.887836,0.319,-49.304197,0.181,14.571,0.053,7,15.117,0.036,7,NA,NA,0,14.797,0.062,6,14.464,0.031,6,14.358,0.06,6,NA,NA,0,NA,NA,0
22.888733,0.161,-48.264467,0.121,15.595,0.053,6,16.336,0.055,6,NA,NA,0,15.949,0.017,5,15.337,0.03,5,15.087,0.043,5,NA,NA,0,NA,NA,0
22.88976,0.304,-48.120494,0.417,NA,NA,0,NA,NA,0,NA,NA,0,18.314,0.032,3,17.17,0.025,3,NA,NA,0,NA,NA,0,NA,NA,0
22.891883,0.176,-48.776296,0.231,16.257,0.092,6,16.808,0.054,6,NA,NA,0,16.495,0.039,5,16.114,0.054,5,16.007,0.107,5,NA,NA,0,NA,NA,0
22.891982,0.429,-48.11103,0.393,NA,NA,0,NA,NA,0,NA,NA,0,18.129,0.189,5,16.835,0.161,5,16.135,0.144,3,NA,NA,0,NA,NA,0
22.895533,0.175,-48.092266,0.226,14.595,0.041,6,15.523,0.039,6,NA,NA,0,15.053,0.022,5,14.263,0.036,5,14.029,0.063,5,NA,NA,0,NA,NA,0
22.896839,0.249,-49.306023,0.23,16.291,0.016,5,17.641,0.186,5,NA,NA,0,17.011,0.087,6,15.767,0.055,6,14.811,0.066,6,NA,NA,0,NA,NA,0
22.896969,0.155,-49.154248,0.107,11.432,0.035,8,12.374,0.042,8,NA,NA,0,11.857,0.055,5,11.112,0.016,5,10.839,0.059,7,10.746,0.036,2,NA,NA,0
22.900694,0.382,-48.229696,0.256,16.427,0.083,6,16.985,0.08,6,NA,NA,0,16.721,0.03,5,16.179,0.065,5,16.141,0.146,4,NA,NA,0,NA,NA,0
22.903186,0.372,-48.951048,0.346,14.1,0.023,5,14.769,0.037,5,NA,NA,0,14.412,0.031,4,13.943,0.048,4,13.753,0.074,4,13.424,0.01,2,NA,NA,0
22.903508,0.35,-48.123604,0.303,16.617,0.12,6,17.734,0.108,6,NA,NA,0,17.28,0.048,5,16.124,0.088,5,15.773,0.156,5,NA,NA,0,NA,NA,0
22.904348,0.249,-48.890222,0.365,14.378,0.019,5,15.177,0.062,5,NA,NA,0,14.741,0.036,4,14.179,0.034,4,14.003,0.053,4,13.432,0.206,1,NA,NA,0
22.908684,0.316,-48.288322,0.123,NA,NA,0,NA,NA,0,NA,NA,0,18.232,0.133,2,17.269,0.147,2,NA,NA,0,NA,NA,0,NA,NA,0
22.910327,0.795,-49.294875,0.301,16.976,0.199,3,18.044,0.361,3,NA,NA,0,17.639,0.116,6,16.306,0.096,6,15.507,0.119,6,NA,NA,0,NA,NA,0
22.910389,0.507,-48.114367,0.385,16.837,0.105,6,17.717,0.081,6,NA,NA,0,17.203,0.083,5,16.601,0.164,5,16.395,0.055,4,NA,NA,0,NA,NA,0
22.911072,0.677,-48.183245,0.492,NA,NA,0,NA,NA,0,NA,NA,0,18.256,0.186,4,16.885,0.086,4,16.643,0.124,3,NA,NA,0,NA,NA,0
22.91525,0.255,-48.546601,0.261,14.538,0.016,6,15.186,0.044,6,NA,NA,0,14.849,0.025,5,14.379,0.044,5,14.245,0.032,5,NA,NA,0,NA,NA,0
22.917573,0.315,-48.476465,0.281,16.469,0.123,5,17.862,0.271,5,NA,NA,0,17.201,0.038,5,15.868,0.03,5,15.246,0.053,5,NA,NA,0,NA,NA,0
22.919986,0.424,-48.977963,0.254,NA,NA,0,NA,NA,0,NA,NA,0,18.212,0.156,4,16.949,0.117,4,15.844,0.135,4,NA,NA,0,NA,NA,0
22.92053,0.37,-48.551464,0.458,17.492,0.182,1,18.382,0.281,1,NA,NA,0,17.881,0.091,3,17.033,0.056,3,NA,NA,0,NA,NA,0,NA,NA,0
22.920827,0.691,-48.922102,0.665,NA,NA,0,NA,NA,0,NA,NA,0,18.051,0.065,3,17.126,0.067,3,16.371,0.18,1,NA,NA,0,NA,NA,0
22.922044,0.392,-48.848517,0.322,17.441,0.192,5,17.844,0.163,5,NA,NA,0,17.735,0.086,5,17.37,0.184,5,NA,NA,0,NA,NA,0,NA,NA,0
22.922577,0.175,-48.649692,0.201,14.893,0.012,6,15.557,0.051,6,NA,NA,0,15.209,0.024,5,14.716,0.029,5,14.606,0.057,5,NA,NA,0,NA,NA,0
22.924756,0.137,-48.207624,0.081,11.013,0.029,7,11.605,0.025,6,NA,NA,0,11.351,0.077,3,10.885,0.032,5,10.825,0.049,5,10.762,0.028,2,NA,NA,0
22.924851,0.701,-49.309301,0.426,17.087,0.088,3,18.148,0.105,3,NA,NA,0,17.659,0.041,5,16.448,0.127,5,16.01,0.085,3,NA,NA,0,NA,NA,0
22.924936,0.224,-49.355746,0.271,15.254,0.037,7,15.937,0.071,7,NA,NA,0,15.541,0.059,6,15.046,0.059,6,14.893,0.046,6,NA,NA,0,NA,NA,0
22.929709,0.407,-48.987786,0.375,NA,NA,0,NA,NA,0,NA,NA,0,18.457,0.248,1,17.19,0.221,1,16.897,0.497,1,NA,NA,0,NA,NA,0
22.929919,0.273,-49.235404,0.206,NA,NA,0,NA,NA,0,NA,NA,0,17.971,0.121,3,17.649,0.181,3,NA,NA,0,NA,NA,0,NA,NA,0
22.930083,0.64,-49.223726,0.481,16.868,0.137,6,17.737,0.139,6,NA,NA,0,17.266,0.07,6,16.361,0.075,6,16.083,0.097,4,NA,NA,0,NA,NA,0
22.930165,0.249,-48.937655,0.246,16.705,0.093,5,17.194,0.102,5,NA,NA,0,16.995,0.044,4,16.502,0.029,4,16.527,0.275,4,NA,NA,0,NA,NA,0
22.935432,0.137,-49.046433,0.201,15.824,0.047,5,16.333,0.045,5,NA,NA,0,16.047,0.042,4,15.76,0.033,4,15.66,0.065,4,NA,NA,0,NA,NA,0
22.937032,0.516,-48.599148,0.275,17.571,0.184,3,18.439,0.406,3,NA,NA,0,17.983,0.078,4,17.532,0.056,4,NA,NA,0,NA,NA,0,NA,NA,0
22.939018,0.569,-48.536769,0.382,17.53,0.083,2,18.518,0.27,2,NA,NA,0,18.239,0.157,5,16.888,0.093,5,16.351,0.275,4,NA,NA,0,NA,NA,0
22.939456,0.13,-48.080694,0.099,12.768,0.043,6,13.469,0.023,6,NA,NA,0,13.11,0.024,5,12.574,0.03,5,12.435,0.035,5,12.5,0.071,1,NA,NA,0
22.944947,0.58,-49.15136,0.407,16.374,0.182,8,17.314,0.169,8,NA,NA,0,16.893,0.077,5,16.181,0.06,5,16.048,0.104,5,NA,NA,0,NA,NA,0
22.94752,0.185,-48.453533,0.156,15.617,0.027,6,16.727,0.082,6,NA,NA,0,16.264,0.033,5,15.191,0.058,5,14.845,0.086,5,NA,NA,0,NA,NA,0
22.947579,0.386,-48.869741,0.445,NA,NA,0,NA,NA,0,NA,NA,0,18.448,0.132,2,17.716,0.004,2,NA,NA,0,NA,NA,0,NA,NA,0
22.948855,0.668,-48.913047,0.167,NA,NA,0,NA,NA,0,NA,NA,0,18.179,0.124,3,17.309,0.132,3,NA,NA,0,NA,NA,0,NA,NA,0
22.94906,0.426,-49.025574,0.032,NA,NA,0,NA,NA,0,NA,NA,0,18.552,0.221,1,17.265,0.16,1,NA,NA,0,NA,NA,0,NA,NA,0
22.949483,0.527,-48.046053,0.457,NA,NA,0,NA,NA,0,NA,NA,0,18.152,0.115,4,17.178,0.279,4,16.571,0.109,3,NA,NA,0,NA,NA,0
22.95033,0.585,-49.169064,0.487,16.112,0.067,8,17.306,0.306,8,NA,NA,0,16.748,0.044,7,15.583,0.059,7,15.151,0.062,7,NA,NA,0,NA,NA,0
22.950792,0.097,-49.128601,0.284,NA,NA,0,NA,NA,0,NA,NA,0,18.318,0.142,2,17.787,0.09,2,NA,NA,0,NA,NA,0,NA,NA,0
22.951628,0.293,-49.364635,0.407,15.69,0.048,7,16.537,0.117,7,NA,NA,0,16.112,0.028,6,15.425,0.05,6,15.223,0.116,6,NA,NA,0,NA,NA,0
22.952584,0.306,-49.013712,0.215,17.029,0.205,5,17.752,0.158,5,NA,NA,0,17.231,0.144,4,16.806,0.034,4,16.879,0.268,1,NA,NA,0,NA,NA,0
22.957217,0.404,-48.70702,0.282,16.217,0.042,6,16.887,0.068,6,NA,NA,0,16.522,0.037,5,16.023,0.058,5,15.994,0.265,5,NA,NA,0,NA,NA,0
22.958265,0.174,-48.773244,0.15,15.163,0.04,6,15.936,0.043,6,NA,NA,0,15.515,0.044,5,14.929,0.022,5,14.721,0.096,5,NA,NA,0,NA,NA,0
22.95856,0.21,-48.754053,0.256,16.004,0.045,6,16.863,0.109,6,NA,NA,0,16.418,0.051,5,15.783,0.048,5,15.649,0.048,5,NA,NA,0,NA,NA,0
22.958892,0.488,-49.319244,0.36,16.637,0.099,6,17.461,0.122,6,NA,NA,0,17.042,0.106,6,16.356,0.139,6,16.04,0.199,5,NA,NA,0,NA,NA,0
22.960393,0.347,-48.476932,0.275,16.84,0.079,5,17.797,0.203,5,NA,NA,0,17.306,0.048,5,16.603,0.064,5,16.318,0.179,1,NA,NA,0,NA,NA,0
22.96071,0.171,-48.085359,0.144,13.338,0.043,6,14.188,0.025,6,NA,NA,0,13.733,0.022,5,13.064,0.03,5,12.861,0.042,5,12.713,0.09,1,NA,NA,0
22.961294,0.176,-48.222259,0.196,15.624,0.06,6,16.489,0.075,6,NA,NA,0,16.036,0.035,5,15.359,0.068,5,15.17,0.095,5,NA,NA,0,NA,NA,0
22.963278,0.537,-48.412013,0.31,17.088,0.113,6,17.658,0.097,6,NA,NA,0,17.334,0.033,5,16.728,0.054,5,16.367,0.078,3,NA,NA,0,NA,NA,0
22.963853,0.465,-49.408286,0.195,15.023,0.029,7,15.684,0.046,7,NA,NA,0,15.311,0.061,6,14.876,0.037,6,14.75,0.107,6,NA,NA,0,NA,NA,0
22.965064,0.124,-48.800737,0.145,12.091,0.032,6,12.71,0.035,6,NA,NA,0,12.366,0.022,5,11.92,0.041,5,11.827,0.094,5,11.882,0.07,2,NA,NA,0
22.966312,0.496,-48.275166,0.223,NA,NA,0,NA,NA,0,NA,NA,0,18.073,0.19,3,17.147,0.143,3,16.318,0.201,1,NA,NA,0,NA,NA,0
22.967653,0.124,-48.476511,0.14,15.192,0.047,6,16.011,0.055,6,NA,NA,0,15.575,0.019,5,14.952,0.024,5,14.746,0.032,5,NA,NA,0,NA,NA,0
22.968731,0.597,-48.191633,0.529,17.233,0.086,2,18.208,0.127,2,NA,NA,0,17.665,0.075,5,16.88,0.137,5,16.279,0.195,1,NA,NA,0,NA,NA,0
22.969152,0.346,-48.499648,0.351,16.846,0.128,6,17.715,0.146,6,NA,NA,0,17.356,0.103,5,16.575,0.116,5,16.289,0.151,3,NA,NA,0,NA,NA,0
22.969475,0.308,-48.949928,0.311,17.554,0.186,1,18.298,0.287,1,NA,NA,0,18.262,0.109,4,16.943,0.134,4,15.978,0.117,4,NA,NA,0,NA,NA,0
22.97058,0.409,-49.473141,0.214,15.273,0.056,7,15.919,0.058,7,NA,NA,0,15.532,0.065,6,15.121,0.034,6,14.98,0.089,6,NA,NA,0,NA,NA,0
22.971229,0.553,-49.40073,0.396,17.19,0.195,6,17.574,0.123,6,NA,NA,0,17.24,0.05,4,16.891,0.08,4,NA,NA,0,NA,NA,0,NA,NA,0
22.975165,0.353,-48.487522,0.432,17.328,0.13,2,18.346,0.111,2,NA,NA,0,18.098,0.039,3,17.267,0.126,3,NA,NA,0,NA,NA,0,NA,NA,0
22.975645,0.398,-48.89599,0.266,NA,NA,0,NA,NA,0,NA,NA,0,17.865,0.11,4,16.597,0.013,4,15.89,0.157,4,NA,NA,0,NA,NA,0
22.978086,0.258,-49.302265,0.312,14.96,0.041,7,15.999,0.069,7,NA,NA,0,15.48,0.082,6,14.528,0.042,6,14.208,0.025,6,13.768,0.214,1,NA,NA,0
22.978268,0.176,-49.009425,0.202,13.883,0.031,5,14.792,0.038,5,NA,NA,0,14.329,0.027,4,13.599,0.021,4,13.372,0.073,4,13.559,0.131,2,NA,NA,0
22.986448,0.222,-49.194697,0.177,13.142,0.02,7,13.932,0.041,7,NA,NA,0,13.489,0.046,6,12.925,0.035,6,12.696,0.024,6,12.649,0.042,2,NA,NA,0
22.986455,0.31,-48.902759,0.145,NA,NA,0,NA,NA,0,NA,NA,0,18.286,0.164,1,17.121,0.137,1,NA,NA,0,NA,NA,0,NA,NA,0
22.987604,0.388,-48.595432,0.33,16.484,0.088,6,17.743,0.1,6,NA,NA,0,17.24,0.051,5,16.177,0.072,5,15.845,0.088,5,NA,NA,0,NA,NA,0
22.988172,0.39,-48.516741,0.228,14.73,0.031,6,15.446,0.037,6,NA,NA,0,15.078,0.025,5,14.545,0.034,5,14.447,0.082,5,NA,NA,0,NA,NA,0
22.9896,0.036,-48.934766,0.513,17.776,0.224,1,18.4,0.328,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
22.993925,0.461,-49.106227,0.404,NA,NA,0,NA,NA,0,NA,NA,0,17.84,0.073,4,17.196,0.218,4,16.547,0.015,2,NA,NA,0,NA,NA,0
22.994423,0.591,-48.730296,0.433,17.347,0.063,5,18.135,0.116,5,NA,NA,0,17.795,0.134,5,17.078,0.07,5,16.76,0.235,1,NA,NA,0,NA,NA,0
22.995967,0.104,-48.440863,0.096,12.22,0.019,6,12.889,0.027,6,NA,NA,0,12.527,0.022,5,12.007,0.035,5,11.905,0.051,5,11.913,0.012,2,NA,NA,0
22.996875,0.53,-48.223547,0.446,17.395,0.097,2,17.956,0.288,2,NA,NA,0,18.063,0.162,3,17.138,0.116,3,16.356,0.027,2,NA,NA,0,NA,NA,0
22.997878,0.566,-48.765978,0.417,NA,NA,0,NA,NA,0,NA,NA,0,18.246,0.135,4,17.007,0.09,4,16.547,0.16,4,NA,NA,0,NA,NA,0
22.998411,0.345,-49.286009,0.368,16.658,0.063,5,17.362,0.196,5,NA,NA,0,17.067,0.156,6,16.303,0.142,6,16.126,0.125,4,NA,NA,0,NA,NA,0
22.998671,0.401,-48.822077,0.528,17.753,0.366,2,18.232,0.158,2,NA,NA,0,17.926,0.037,3,17.364,0.122,3,NA,NA,0,NA,NA,0,NA,NA,0
23.000289,0.203,-48.374198,0.181,14.668,0.018,6,15.466,0.053,6,NA,NA,0,15.048,0.016,5,14.457,0.035,5,14.324,0.033,5,NA,NA,0,NA,NA,0
23.000803,0.351,-48.627053,0.387,16.979,0.081,6,17.952,0.168,6,NA,NA,0,17.41,0.125,5,16.788,0.093,5,16.809,0.262,1,NA,NA,0,NA,NA,0
23.005217,0.78,-48.113293,0.604,NA,NA,0,NA,NA,0,NA,NA,0,18.174,0.015,2,17.433,0.06,2,NA,NA,0,NA,NA,0,NA,NA,0
23.005268,0.49,-48.312655,0.319,17.624,0.227,1,18.317,0.223,1,NA,NA,0,18.038,0.094,4,17.132,0.144,4,16.793,0.293,1,NA,NA,0,NA,NA,0
23.005353,0.245,-49.18199,0.296,15.006,0.047,8,15.76,0.102,8,NA,NA,0,15.338,0.052,7,14.805,0.046,7,14.603,0.108,7,NA,NA,0,NA,NA,0
23.007434,0.284,-48.991886,0.158,15.336,0.044,5,15.97,0.066,5,NA,NA,0,15.67,0.053,4,15.177,0.04,4,15.022,0.105,4,NA,NA,0,NA,NA,0
23.009986,0.352,-48.061466,0.348,17.754,0.26,1,18.34,0.283,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
23.012035,0.248,-48.107047,0.469,15.713,0.035,6,16.72,0.067,6,NA,NA,0,16.26,0.054,5,15.331,0.061,5,15.084,0.047,5,NA,NA,0,NA,NA,0
23.016064,0.148,-49.218208,0.134,12.484,0.034,7,13.546,0.041,7,NA,NA,0,12.954,0.052,6,12.119,0.013,6,11.839,0.028,6,11.723,0.037,2,NA,NA,0
23.017358,0.421,-49.223633,0.142,15.778,0.06,7,16.46,0.018,7,NA,NA,0,16.104,0.016,6,15.563,0.103,6,15.245,0.02,5,NA,NA,0,NA,NA,0
23.017424,0.257,-48.053708,0.229,NA,NA,0,NA,NA,0,NA,NA,0,18.439,0.03,3,17.813,0.16,3,NA,NA,0,NA,NA,0,NA,NA,0
23.019302,0.126,-48.52091,0.248,15.147,0.034,6,16.296,0.025,6,NA,NA,0,15.725,0.012,5,14.67,0.052,5,14.299,0.055,5,NA,NA,0,NA,NA,0
23.020712,0.391,-48.539898,0.461,16.916,0.094,6,17.667,0.154,6,NA,NA,0,17.317,0.07,5,16.6,0.048,5,16.43,0.087,4,NA,NA,0,NA,NA,0
23.021188,0.136,-48.38385,0.137,15.586,0.061,6,16.273,0.048,6,NA,NA,0,15.932,0.022,5,15.384,0.009,5,15.224,0.106,5,NA,NA,0,NA,NA,0
23.022766,0.205,-49.41823,0.19,13.863,0.027,7,14.637,0.056,7,NA,NA,0,14.189,0.032,6,13.619,0.027,6,13.438,0.029,6,13.46,0.384,2,NA,NA,0
23.023389,0.205,-48.76393,0.3,13.305,0.028,6,14.049,0.037,6,NA,NA,0,13.65,0.034,5,13.068,0.033,5,12.932,0.062,5,12.849,0.029,2,NA,NA,0
23.024258,0.349,-49.372288,0.255,14.351,0.018,7,15.191,0.041,7,NA,NA,0,14.714,0.036,6,14.086,0.03,6,13.863,0.045,6,13.498,0.055,2,NA,NA,0
23.028641,0.297,-48.940104,0.272,16.038,0.081,5,16.936,0.132,5,NA,NA,0,16.542,0.052,4,15.86,0.036,4,15.681,0.105,4,NA,NA,0,NA,NA,0
23.029016,0.302,-47.990426,0.929,16.682,0.094,5,17.732,0.189,5,NA,NA,0,17.148,0.041,5,16.397,0.167,5,16.221,0.285,4,NA,NA,0,NA,NA,0
23.031494,0.125,-48.468298,0.183,13.956,0.023,6,14.592,0.04,6,NA,NA,0,14.257,0.021,5,13.77,0.025,5,13.674,0.075,5,13.758,0.209,1,NA,NA,0
23.033554,0.459,-48.034402,0.378,17.408,0.148,4,17.941,0.161,4,NA,NA,0,17.68,0.034,4,17.131,0.247,4,16.685,0.038,2,NA,NA,0,NA,NA,0
23.034202,0.196,-48.71022,0.239,15.88,0.044,6,16.759,0.1,6,NA,NA,0,16.323,0.04,5,15.609,0.047,5,15.344,0.059,5,NA,NA,0,NA,NA,0
23.035036,0.626,-48.694374,0.666,14.274,0.036,6,15.071,0.049,6,NA,NA,0,14.673,0.033,5,14.024,0.016,5,13.838,0.042,5,NA,NA,0,NA,NA,0
23.035099,0.465,-48.814785,0.54,NA,NA,0,NA,NA,0,NA,NA,0,18.587,0.085,2,17.691,0.218,2,NA,NA,0,NA,NA,0,NA,NA,0
23.035855,0.578,-47.982622,0.307,NA,NA,0,NA,NA,0,NA,NA,0,18.118,0.139,4,17.305,0.213,4,NA,NA,0,NA,NA,0,NA,NA,0
23.037104,0.42,-48.528479,0.427,16.968,0.047,5,17.887,0.14,5,NA,NA,0,17.466,0.13,5,16.693,0.086,5,16.302,0.032,4,NA,NA,0,NA,NA,0
23.038912,0.285,-48.995805,0.284,16.835,0.057,5,17.623,0.118,5,NA,NA,0,17.193,0.067,4,16.536,0.068,4,16.281,0.256,4,NA,NA,0,NA,NA,0
23.038966,0.829,-49.460775,0.541,16.717,0.07,6,17.687,0.14,6,NA,NA,0,17.376,0.092,6,16.31,0.08,6,15.925,0.168,4,NA,NA,0,NA,NA,0
23.041019,0.377,-49.028848,0.307,17.226,0.204,1,17.973,0.23,1,NA,NA,0,18.105,0.056,4,16.756,0.064,4,15.491,0.093,4,NA,NA,0,NA,NA,0
23.042455,0.426,-48.964827,0.993,NA,NA,0,NA,NA,0,NA,NA,0,17.999,0.121,1,17.947,0.266,1,NA,NA,0,NA,NA,0,NA,NA,0
23.04338,0.142,-48.405474,0.185,15.481,0.021,6,16.207,0.026,6,NA,NA,0,15.827,0.033,5,15.299,0.018,5,15.066,0.05,5,NA,NA,0,NA,NA,0
23.044772,0.425,-48.19859,0.394,13.181,0.03,6,14.155,0.022,6,NA,NA,0,13.666,0.023,5,12.828,0.03,5,12.578,0.03,5,12.498,0.065,2,NA,NA,0
23.04512,0.317,-48.315408,0.488,NA,NA,0,NA,NA,0,NA,NA,0,18.473,0.226,1,17.296,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
23.048724,0.168,-48.602584,0.148,15.541,0.064,6,16.208,0.079,6,NA,NA,0,15.854,0.023,5,15.374,0.062,5,15.144,0.083,5,NA,NA,0,NA,NA,0
23.049642,0.282,-48.594413,0.221,14.97,0.028,6,15.922,0.051,6,NA,NA,0,15.438,0.022,5,14.624,0.024,5,14.365,0.083,5,NA,NA,0,NA,NA,0
23.049943,0.228,-48.171124,0.14,15.666,0.028,6,16.399,0.065,6,NA,NA,0,16.031,0.033,5,15.439,0.028,5,15.223,0.089,5,NA,NA,0,NA,NA,0
23.053162,0.363,-49.362615,0.487,17.356,0.155,1,18.109,0.212,1,NA,NA,0,18.09,0.161,4,17.081,0.2,4,16.5,0.19,1,NA,NA,0,NA,NA,0
23.053407,0.496,-49.178675,0.353,17.566,0.087,2,18.148,0.036,2,NA,NA,0,18.16,0.015,2,17.884,0.226,2,NA,NA,0,NA,NA,0,NA,NA,0
23.054751,0.222,-48.638079,0.215,15.854,0.091,6,16.576,0.062,6,NA,NA,0,16.184,0.032,5,15.613,0.05,5,15.562,0.092,5,NA,NA,0,NA,NA,0
23.055262,0.224,-49.460591,0.143,14.564,0.015,7,15.192,0.03,7,NA,NA,0,14.824,0.038,6,14.422,0.048,6,14.318,0.047,6,NA,NA,0,NA,NA,0
23.058018,0.109,-48.004833,0.308,NA,NA,0,NA,NA,0,NA,NA,0,18.17,0.179,1,18.044,0.358,1,NA,NA,0,NA,NA,0,NA,NA,0
23.058094,0.21,-48.104095,0.155,16.239,0.125,6,17.142,0.143,6,NA,NA,0,16.787,0.033,5,15.762,0.07,5,15.301,0.106,5,NA,NA,0,NA,NA,0
23.0583,0.301,-48.263972,0.156,14.795,0.031,6,15.749,0.041,6,NA,NA,0,15.274,0.026,5,14.456,0.043,5,14.207,0.051,5,NA,NA,0,NA,NA,0
23.059394,0.502,-48.658561,0.386,17.514,0.117,2,18.331,0.437,2,NA,NA,0,18.066,0.176,4,17.373,0.174,4,NA,NA,0,NA,NA,0,NA,NA,0
23.0653,0.607,-49.279806,0.282,16.585,0.082,6,17.762,0.167,6,NA,NA,0,17.236,0.112,6,16.009,0.061,6,15.474,0.126,6,NA,NA,0,NA,NA,0
23.067765,0.382,-47.977865,0.359,16.458,0.092,6,17.557,0.094,6,NA,NA,0,16.987,0.067,5,16.189,0.135,5,15.781,0.15,5,NA,NA,0,NA,NA,0
23.069268,0.401,-48.653875,0.436,17.47,0.253,2,18.275,0.172,2,NA,NA,0,17.844,0.146,4,17.125,0.029,4,NA,NA,0,NA,NA,0,NA,NA,0
23.074907,0.341,-48.459482,0.303,16.377,0.076,6,17.016,0.151,6,NA,NA,0,16.708,0.04,5,16.271,0.039,5,16.164,0.18,4,NA,NA,0,NA,NA,0
23.075044,0.373,-48.348877,0.299,16.208,0.072,6,17.097,0.052,6,NA,NA,0,16.664,0.035,5,16.009,0.065,5,15.8,0.114,5,NA,NA,0,NA,NA,0
23.076276,0.474,-48.355007,0.253,16.946,0.067,6,17.658,0.161,6,NA,NA,0,17.294,0.115,5,16.911,0.071,5,NA,NA,0,NA,NA,0,NA,NA,0
23.077312,0.585,-49.47241,0.125,NA,NA,0,NA,NA,0,NA,NA,0,18.41,0.171,1,17.161,0.136,1,16.317,0.195,1,NA,NA,0,NA,NA,0
23.078385,0.172,-48.707177,0.138,13.463,0.022,6,13.884,0.031,6,NA,NA,0,13.64,0.03,5,13.356,0.043,5,13.327,0.081,5,13.307,0.136,1,NA,NA,0
23.078727,0.379,-48.39198,0.278,NA,NA,0,NA,NA,0,NA,NA,0,18.298,0.032,2,17.491,0.26,2,NA,NA,0,NA,NA,0,NA,NA,0
23.080885,0.308,-48.803818,0.398,14.187,0.024,6,15.143,0.064,6,NA,NA,0,14.66,0.024,5,13.858,0.039,5,13.555,0.08,5,NA,NA,0,NA,NA,0
23.082547,0.404,-48.817702,0.397,16.659,0.096,6,17.862,0.251,6,NA,NA,0,17.229,0.059,5,16.552,0.072,5,16.175,0.153,5,NA,NA,0,NA,NA,0
23.083422,0.412,-49.3485,0.362,16.439,0.121,7,16.913,0.191,7,NA,NA,0,16.627,0.092,6,16.391,0.051,6,16.271,0.153,5,NA,NA,0,NA,NA,0
23.083831,0.403,-47.965029,0.61,NA,NA,0,NA,NA,0,NA,NA,0,18.671,0.059,2,17.447,0.134,2,16.456,0.282,1,NA,NA,0,NA,NA,0
23.086059,0.519,-49.55504,0.406,17.109,0.174,5,17.716,0.133,5,NA,NA,0,17.336,0.105,5,16.786,0.045,5,16.638,0.178,3,NA,NA,0,NA,NA,0
23.087302,0.214,-48.177752,0.074,13.698,0.029,6,14.207,0.017,6,NA,NA,0,13.936,0.02,4,13.559,0.044,4,13.492,0.048,4,13.561,0.179,1,NA,NA,0
23.089094,0.307,-49.03821,0.323,NA,NA,0,NA,NA,0,NA,NA,0,18.28,0.103,3,16.84,0.059,3,16.303,0.19,3,NA,NA,0,NA,NA,0
23.089731,0.161,-49.470578,0.16,13.425,0.027,7,13.96,0.041,7,NA,NA,0,13.632,0.04,6,13.289,0.029,6,13.203,0.03,6,13.377,0.005,2,NA,NA,0
23.091498,0.194,-49.2228,0.291,15.503,0.053,7,16.157,0.069,7,NA,NA,0,15.804,0.054,6,15.334,0.057,6,15.241,0.045,6,NA,NA,0,NA,NA,0
23.091618,0.19,-49.539466,0.209,15.189,0.049,7,16.139,0.074,7,NA,NA,0,15.63,0.057,6,14.94,0.033,6,14.676,0.017,6,NA,NA,0,NA,NA,0
23.093177,0.378,-49.091945,0.455,NA,NA,0,NA,NA,0,NA,NA,0,18.168,0.192,4,17.276,0.083,4,16.696,0.127,2,NA,NA,0,NA,NA,0
23.094208,0.228,-49.524089,0.164,13.523,0.035,7,14.061,0.042,7,NA,NA,0,13.742,0.049,6,13.373,0.025,6,13.265,0.029,6,13.23,0.248,2,NA,NA,0
23.094438,0.199,-49.268662,0.211,14.424,0.029,7,15.183,0.044,7,NA,NA,0,14.759,0.041,6,14.198,0.02,6,14.032,0.04,6,NA,NA,0,NA,NA,0
23.094535,0.551,-47.955589,0.983,17.107,0.163,1,18.175,0.229,1,NA,NA,0,17.682,0.079,4,17.038,0.082,4,16.409,0.162,2,NA,NA,0,NA,NA,0
23.095192,0.243,-48.093994,0.262,NA,NA,0,NA,NA,0,NA,NA,0,18.007,0.031,3,17.197,0.108,3,16.457,0.227,1,NA,NA,0,NA,NA,0
23.09682,0.289,-48.412725,0.376,NA,NA,0,NA,NA,0,NA,NA,0,18.345,0.285,4,17.058,0.142,4,15.675,0.064,4,NA,NA,0,NA,NA,0
23.09806,0.191,-48.335768,0.159,14.875,0.041,6,16.443,0.063,6,NA,NA,0,15.635,0.02,5,14.242,0.047,5,13.062,0.026,5,12.471,0.073,1,NA,NA,0
23.098522,0.196,-48.919578,0.234,16.238,0.065,5,16.795,0.048,5,NA,NA,0,16.448,0.028,4,16.075,0.047,4,15.878,0.18,4,NA,NA,0,NA,NA,0
23.098727,0.412,-49.453684,0.185,NA,NA,0,NA,NA,0,NA,NA,0,18.264,0.147,3,17.097,0.133,3,NA,NA,0,NA,NA,0,NA,NA,0
23.098789,0.316,-49.28099,0.291,14.011,0.031,7,14.577,0.03,7,NA,NA,0,14.234,0.06,6,13.868,0.026,6,13.774,0.013,6,13.514,0.174,1,NA,NA,0
